video_id,signer_id,fps,resolution,gloss,num_frames,length_seconds
021871,025,25.0,1080,Khăn quàng cổ,81,3.24
022705,026,25.0,1080,Khăn quàng cổ,85,3.4
000355,001,25.0,1080,Nghề nghiệp,64,2.56
000356,001,25.0,1080,Nghề nghiệp,57,2.28
000357,001,25.0,1080,Nghề nghiệp,60,2.4
000358,001,25.0,1080,Nghề nghiệp,58,2.32
001211,002,25.0,1080,Nghề nghiệp,58,2.32
001212,002,25.0,1080,Nghề nghiệp,55,2.2
002919,004,25.0,1080,Nghề nghiệp,60,2.4
002920,004,25.0,1080,Nghề nghiệp,64,2.56
004603,007,25.0,1080,Nghề nghiệp,60,2.4
004604,007,25.0,1080,Nghề nghiệp,56,2.24
004605,007,25.0,1080,Nghề nghiệp,65,2.6
005413,008,25.0,1080,Nghề nghiệp,67,2.68
005414,008,25.0,1080,Nghề nghiệp,65,2.6
006381,009,25.0,1080,Nghề nghiệp,77,3.08
006382,009,25.0,1080,Nghề nghiệp,76,3.04
006383,009,25.0,1080,Nghề nghiệp,74,2.96
006384,009,25.0,1080,Nghề nghiệp,76,3.04
006385,009,25.0,1080,Nghề nghiệp,77,3.08
007274,010,25.0,1080,Nghề nghiệp,65,2.6
007275,010,25.0,1080,Nghề nghiệp,70,2.8
007276,010,25.0,1080,Nghề nghiệp,65,2.6
007277,010,25.0,1080,Nghề nghiệp,63,2.52
007278,010,25.0,1080,Nghề nghiệp,66,2.64
009941,013,25.0,1080,Nghề nghiệp,70,2.8
009942,013,25.0,1080,Nghề nghiệp,67,2.68
012875,016,25.0,1080,Nghề nghiệp,64,2.56
012876,016,25.0,1080,Nghề nghiệp,64,2.56
012877,016,25.0,1080,Nghề nghiệp,63,2.52
013709,018,25.0,1080,Nghề nghiệp,59,2.36
013710,018,25.0,1080,Nghề nghiệp,55,2.2
014529,019,25.0,1080,Nghề nghiệp,59,2.36
014530,019,25.0,1080,Nghề nghiệp,54,2.16
016366,021,25.0,1080,Nghề nghiệp,68,2.72
016367,021,25.0,1080,Nghề nghiệp,66,2.64
017241,022,25.0,1080,Nghề nghiệp,60,2.4
017242,022,25.0,1080,Nghề nghiệp,60,2.4
018973,024,25.0,1080,Nghề nghiệp,72,2.88
018974,024,25.0,1080,Nghề nghiệp,73,2.92
020038,026,25.0,1080,Nghề nghiệp,69,2.76
020039,026,25.0,1080,Nghề nghiệp,65,2.6
020040,026,25.0,1080,Nghề nghiệp,60,2.4
020041,026,25.0,1080,Nghề nghiệp,47,1.88
020888,024,25.0,1080,Nghề nghiệp,64,2.56
020988,024,25.0,1080,Nghề nghiệp,53,2.12
021772,025,25.0,1080,Nghề nghiệp,63,2.52
021872,025,25.0,1080,Nghề nghiệp,69,2.76
022706,026,25.0,1080,Nghề nghiệp,71,2.84
023540,027,25.0,1080,Nghề nghiệp,68,2.72
023640,027,25.0,1080,Nghề nghiệp,58,2.32
024340,028,25.0,1080,Nghề nghiệp,58,2.32
000359,001,25.0,1080,Nhân viên văn phòng,71,2.84
000360,001,25.0,1080,Nhân viên văn phòng,70,2.8
001213,002,25.0,1080,Nhân viên văn phòng,66,2.64
001214,002,25.0,1080,Nhân viên văn phòng,74,2.96
002069,003,25.0,1080,Nhân viên văn phòng,70,2.8
002070,003,25.0,1080,Nhân viên văn phòng,57,2.28
003761,006,25.0,1080,Nhân viên văn phòng,82,3.28
003762,006,25.0,1080,Nhân viên văn phòng,80,3.2
004606,007,25.0,1080,Nhân viên văn phòng,69,2.76
004607,007,25.0,1080,Nhân viên văn phòng,64,2.56
006386,009,25.0,1080,Nhân viên văn phòng,104,4.16
006387,009,25.0,1080,Nhân viên văn phòng,100,4.0
007279,010,25.0,1080,Nhân viên văn phòng,59,2.36
007280,010,25.0,1080,Nhân viên văn phòng,78,3.12
008203,011,25.0,1080,Nhân viên văn phòng,70,2.8
008204,011,25.0,1080,Nhân viên văn phòng,75,3.0
009943,013,25.0,1080,Nhân viên văn phòng,81,3.24
009944,013,25.0,1080,Nhân viên văn phòng,80,3.2
010816,014,25.0,1080,Nhân viên văn phòng,89,3.56
010817,014,25.0,1080,Nhân viên văn phòng,77,3.08
011896,015,25.0,1080,Nhân viên văn phòng,85,3.4
011897,015,25.0,1080,Nhân viên văn phòng,92,3.68
014531,019,25.0,1080,Nhân viên văn phòng,81,3.24
014532,019,25.0,1080,Nhân viên văn phòng,71,2.84
015411,020,25.0,1080,Nhân viên văn phòng,75,3.0
015412,020,25.0,1080,Nhân viên văn phòng,74,2.96
016368,021,25.0,1080,Nhân viên văn phòng,86,3.44
016369,021,25.0,1080,Nhân viên văn phòng,82,3.28
017243,022,25.0,1080,Nhân viên văn phòng,68,2.72
017244,022,25.0,1080,Nhân viên văn phòng,72,2.88
018975,024,25.0,1080,Nhân viên văn phòng,65,2.6
018976,024,25.0,1080,Nhân viên văn phòng,65,2.6
020889,024,25.0,1080,Nhân viên văn phòng,86,3.44
020989,024,25.0,1080,Nhân viên văn phòng,76,3.04
021773,025,25.0,1080,Nhân viên văn phòng,92,3.68
021873,025,25.0,1080,Nhân viên văn phòng,98,3.92
024341,028,25.0,1080,Nhân viên văn phòng,83,3.32
001215,002,25.0,1080,Nhân viên phục vụ,71,2.84
001216,002,25.0,1080,Nhân viên phục vụ,88,3.52
002071,003,25.0,1080,Nhân viên phục vụ,75,3.0
002072,003,25.0,1080,Nhân viên phục vụ,77,3.08
004608,007,25.0,1080,Nhân viên phục vụ,74,2.96
004609,007,25.0,1080,Nhân viên phục vụ,77,3.08
006388,009,25.0,1080,Nhân viên phục vụ,102,4.08
006389,009,25.0,1080,Nhân viên phục vụ,101,4.04
008205,011,25.0,1080,Nhân viên phục vụ,79,3.16
008206,011,25.0,1080,Nhân viên phục vụ,75,3.0
009945,013,25.0,1080,Nhân viên phục vụ,80,3.2
009946,013,25.0,1080,Nhân viên phục vụ,96,3.84
010818,014,25.0,1080,Nhân viên phục vụ,79,3.16
010819,014,25.0,1080,Nhân viên phục vụ,65,2.6
011898,015,25.0,1080,Nhân viên phục vụ,95,3.8
011899,015,25.0,1080,Nhân viên phục vụ,85,3.4
013713,018,25.0,1080,Nhân viên phục vụ,75,3.0
013714,018,25.0,1080,Nhân viên phục vụ,75,3.0
014533,019,25.0,1080,Nhân viên phục vụ,86,3.44
014534,019,25.0,1080,Nhân viên phục vụ,75,3.0
015413,020,25.0,1080,Nhân viên phục vụ,82,3.28
015414,020,25.0,1080,Nhân viên phục vụ,103,4.12
016370,021,25.0,1080,Nhân viên phục vụ,85,3.4
016371,021,25.0,1080,Nhân viên phục vụ,83,3.32
017245,022,25.0,1080,Nhân viên phục vụ,75,3.0
017246,022,25.0,1080,Nhân viên phục vụ,77,3.08
018114,023,25.0,1080,Nhân viên phục vụ,91,3.64
018115,023,25.0,1080,Nhân viên phục vụ,88,3.52
018977,024,25.0,1080,Nhân viên phục vụ,77,3.08
018978,024,25.0,1080,Nhân viên phục vụ,69,2.76
020890,024,25.0,1080,Nhân viên phục vụ,99,3.96
020990,024,25.0,1080,Nhân viên phục vụ,88,3.52
021774,025,25.0,1080,Nhân viên phục vụ,85,3.4
021874,025,25.0,1080,Nhân viên phục vụ,93,3.72
023542,027,25.0,1080,Nhân viên phục vụ,86,3.44
023642,027,25.0,1080,Nhân viên phục vụ,87,3.48
024342,028,25.0,1080,Nhân viên phục vụ,90,3.6
002924,004,25.0,1080,Y tá,69,2.76
002925,004,25.0,1080,Y tá,65,2.6
002926,004,25.0,1080,Y tá,68,2.72
003765,006,25.0,1080,Y tá,69,2.76
003766,006,25.0,1080,Y tá,67,2.68
003767,006,25.0,1080,Y tá,68,2.72
004610,007,25.0,1080,Y tá,60,2.4
004611,007,25.0,1080,Y tá,58,2.32
005419,008,25.0,1080,Y tá,69,2.76
006390,009,25.0,1080,Y tá,76,3.04
006391,009,25.0,1080,Y tá,75,3.0
007283,010,25.0,1080,Y tá,64,2.56
007284,010,25.0,1080,Y tá,47,1.88
008207,011,25.0,1080,Y tá,62,2.48
008208,011,25.0,1080,Y tá,68,2.72
009107,012,25.0,1080,Y tá,65,2.6
009108,012,25.0,1080,Y tá,65,2.6
009947,013,25.0,1080,Y tá,67,2.68
009948,013,25.0,1080,Y tá,66,2.64
012882,016,25.0,1080,Y tá,72,2.88
012883,016,25.0,1080,Y tá,69,2.76
013715,018,25.0,1080,Y tá,58,2.32
013716,018,25.0,1080,Y tá,57,2.28
014535,019,25.0,1080,Y tá,72,2.88
014536,019,25.0,1080,Y tá,65,2.6
015415,020,25.0,1080,Y tá,60,2.4
015416,020,25.0,1080,Y tá,64,2.56
016372,021,25.0,1080,Y tá,71,2.84
016373,021,25.0,1080,Y tá,60,2.4
017247,022,25.0,1080,Y tá,62,2.48
017248,022,25.0,1080,Y tá,62,2.48
018116,023,25.0,1080,Y tá,73,2.92
018117,023,25.0,1080,Y tá,67,2.68
018979,024,25.0,1080,Y tá,56,2.24
018980,024,25.0,1080,Y tá,56,2.24
020891,024,25.0,1080,Y tá,70,2.8
020991,024,25.0,1080,Y tá,63,2.52
023543,027,25.0,1080,Y tá,71,2.84
023643,027,25.0,1080,Y tá,65,2.6
000365,001,25.0,1080,Bác sĩ,55,2.2
000366,001,25.0,1080,Bác sĩ,52,2.08
001219,002,25.0,1080,Bác sĩ,57,2.28
001220,002,25.0,1080,Bác sĩ,60,2.4
001221,002,25.0,1080,Bác sĩ,55,2.2
002075,003,25.0,1080,Bác sĩ,65,2.6
002076,003,25.0,1080,Bác sĩ,56,2.24
002077,003,25.0,1080,Bác sĩ,63,2.52
002927,004,25.0,1080,Bác sĩ,60,2.4
002928,004,25.0,1080,Bác sĩ,72,2.88
002929,004,25.0,1080,Bác sĩ,60,2.4
004612,007,25.0,1080,Bác sĩ,57,2.28
004613,007,25.0,1080,Bác sĩ,54,2.16
005420,008,25.0,1080,Bác sĩ,65,2.6
005421,008,25.0,1080,Bác sĩ,66,2.64
006392,009,25.0,1080,Bác sĩ,69,2.76
006393,009,25.0,1080,Bác sĩ,67,2.68
008209,011,25.0,1080,Bác sĩ,53,2.12
008210,011,25.0,1080,Bác sĩ,52,2.08
008211,011,25.0,1080,Bác sĩ,55,2.2
008212,011,25.0,1080,Bác sĩ,55,2.2
008213,011,25.0,1080,Bác sĩ,50,2.0
009949,013,25.0,1080,Bác sĩ,56,2.24
009950,013,25.0,1080,Bác sĩ,62,2.48
011902,015,25.0,1080,Bác sĩ,69,2.76
011903,015,25.0,1080,Bác sĩ,68,2.72
011904,015,25.0,1080,Bác sĩ,57,2.28
011905,015,25.0,1080,Bác sĩ,51,2.04
014537,019,25.0,1080,Bác sĩ,66,2.64
014538,019,25.0,1080,Bác sĩ,53,2.12
015417,020,25.0,1080,Bác sĩ,66,2.64
015418,020,25.0,1080,Bác sĩ,56,2.24
015419,020,25.0,1080,Bác sĩ,55,2.2
015420,020,25.0,1080,Bác sĩ,53,2.12
017249,022,25.0,1080,Bác sĩ,59,2.36
017250,022,25.0,1080,Bác sĩ,62,2.48
018981,024,25.0,1080,Bác sĩ,51,2.04
018982,024,25.0,1080,Bác sĩ,48,1.92
020048,026,25.0,1080,Bác sĩ,66,2.64
020049,026,25.0,1080,Bác sĩ,57,2.28
020050,026,25.0,1080,Bác sĩ,54,2.16
020051,026,25.0,1080,Bác sĩ,50,2.0
020892,024,25.0,1080,Bác sĩ,68,2.72
020992,024,25.0,1080,Bác sĩ,53,2.12
021776,025,25.0,1080,Bác sĩ,70,2.8
021876,025,25.0,1080,Bác sĩ,65,2.6
022710,026,25.0,1080,Bác sĩ,59,2.36
023544,027,25.0,1080,Bác sĩ,63,2.52
023644,027,25.0,1080,Bác sĩ,64,2.56
024344,028,25.0,1080,Bác sĩ,60,2.4
000367,001,25.0,1080,Bảo vệ,50,2.0
000368,001,25.0,1080,Bảo vệ,60,2.4
001222,002,25.0,1080,Bảo vệ,57,2.28
001223,002,25.0,1080,Bảo vệ,55,2.2
002930,004,25.0,1080,Bảo vệ,59,2.36
002931,004,25.0,1080,Bảo vệ,57,2.28
004614,007,25.0,1080,Bảo vệ,59,2.36
004615,007,25.0,1080,Bảo vệ,59,2.36
005422,008,25.0,1080,Bảo vệ,69,2.76
005423,008,25.0,1080,Bảo vệ,68,2.72
007287,010,25.0,1080,Bảo vệ,51,2.04
007288,010,25.0,1080,Bảo vệ,55,2.2
008214,011,25.0,1080,Bảo vệ,55,2.2
008215,011,25.0,1080,Bảo vệ,56,2.24
009111,012,25.0,1080,Bảo vệ,56,2.24
009112,012,25.0,1080,Bảo vệ,55,2.2
009951,013,25.0,1080,Bảo vệ,60,2.4
009952,013,25.0,1080,Bảo vệ,62,2.48
010826,014,25.0,1080,Bảo vệ,74,2.96
010827,014,25.0,1080,Bảo vệ,55,2.2
011906,015,25.0,1080,Bảo vệ,60,2.4
011907,015,25.0,1080,Bảo vệ,58,2.32
013719,018,25.0,1080,Bảo vệ,55,2.2
013720,018,25.0,1080,Bảo vệ,56,2.24
014539,019,25.0,1080,Bảo vệ,60,2.4
014540,019,25.0,1080,Bảo vệ,53,2.12
015421,020,25.0,1080,Bảo vệ,59,2.36
015422,020,25.0,1080,Bảo vệ,53,2.12
015423,020,25.0,1080,Bảo vệ,60,2.4
015424,020,25.0,1080,Bảo vệ,57,2.28
018120,023,25.0,1080,Bảo vệ,62,2.48
018121,023,25.0,1080,Bảo vệ,70,2.8
018983,024,25.0,1080,Bảo vệ,52,2.08
018984,024,25.0,1080,Bảo vệ,54,2.16
020052,026,25.0,1080,Bảo vệ,65,2.6
020053,026,25.0,1080,Bảo vệ,65,2.6
020893,024,25.0,1080,Bảo vệ,74,2.96
020993,024,25.0,1080,Bảo vệ,58,2.32
022711,026,25.0,1080,Bảo vệ,68,2.72
024345,028,25.0,1080,Bảo vệ,58,2.32
000369,001,25.0,1080,Hiệu trưởng,55,2.2
000370,001,25.0,1080,Hiệu trưởng,70,2.8
001224,002,25.0,1080,Hiệu trưởng,60,2.4
001225,002,25.0,1080,Hiệu trưởng,55,2.2
002080,003,25.0,1080,Hiệu trưởng,58,2.32
002081,003,25.0,1080,Hiệu trưởng,69,2.76
002932,004,25.0,1080,Hiệu trưởng,65,2.6
004616,007,25.0,1080,Hiệu trưởng,63,2.52
004617,007,25.0,1080,Hiệu trưởng,55,2.2
006396,009,25.0,1080,Hiệu trưởng,91,3.64
006397,009,25.0,1080,Hiệu trưởng,89,3.56
007289,010,25.0,1080,Hiệu trưởng,64,2.56
007290,010,25.0,1080,Hiệu trưởng,60,2.4
008216,011,25.0,1080,Hiệu trưởng,60,2.4
008217,011,25.0,1080,Hiệu trưởng,55,2.2
009953,013,25.0,1080,Hiệu trưởng,65,2.6
009954,013,25.0,1080,Hiệu trưởng,71,2.84
010828,014,25.0,1080,Hiệu trưởng,78,3.12
010829,014,25.0,1080,Hiệu trưởng,76,3.04
012888,016,25.0,1080,Hiệu trưởng,70,2.8
012889,016,25.0,1080,Hiệu trưởng,69,2.76
015425,020,25.0,1080,Hiệu trưởng,70,2.8
015426,020,25.0,1080,Hiệu trưởng,66,2.64
016378,021,25.0,1080,Hiệu trưởng,70,2.8
016379,021,25.0,1080,Hiệu trưởng,68,2.72
016380,021,25.0,1080,Hiệu trưởng,71,2.84
018122,023,25.0,1080,Hiệu trưởng,66,2.64
018123,023,25.0,1080,Hiệu trưởng,72,2.88
018985,024,25.0,1080,Hiệu trưởng,60,2.4
018986,024,25.0,1080,Hiệu trưởng,52,2.08
020054,026,25.0,1080,Hiệu trưởng,75,3.0
020055,026,25.0,1080,Hiệu trưởng,66,2.64
020894,024,25.0,1080,Hiệu trưởng,80,3.2
020994,024,25.0,1080,Hiệu trưởng,58,2.32
021778,025,25.0,1080,Hiệu trưởng,68,2.72
021878,025,25.0,1080,Hiệu trưởng,76,3.04
022712,026,25.0,1080,Hiệu trưởng,64,2.56
023546,027,25.0,1080,Hiệu trưởng,61,2.44
023646,027,25.0,1080,Hiệu trưởng,62,2.48
000371,001,25.0,1080,Lễ tân,58,2.32
000372,001,25.0,1080,Lễ tân,60,2.4
001226,002,25.0,1080,Lễ tân,65,2.6
001227,002,25.0,1080,Lễ tân,59,2.36
002082,003,25.0,1080,Lễ tân,65,2.6
002083,003,25.0,1080,Lễ tân,60,2.4
002933,004,25.0,1080,Lễ tân,60,2.4
002934,004,25.0,1080,Lễ tân,60,2.4
003774,006,25.0,1080,Lễ tân,70,2.8
003775,006,25.0,1080,Lễ tân,70,2.8
004618,007,25.0,1080,Lễ tân,62,2.48
004619,007,25.0,1080,Lễ tân,66,2.64
005426,008,25.0,1080,Lễ tân,85,3.4
005427,008,25.0,1080,Lễ tân,81,3.24
006398,009,25.0,1080,Lễ tân,94,3.76
006399,009,25.0,1080,Lễ tân,92,3.68
007291,010,25.0,1080,Lễ tân,66,2.64
007292,010,25.0,1080,Lễ tân,69,2.76
008218,011,25.0,1080,Lễ tân,55,2.2
008219,011,25.0,1080,Lễ tân,63,2.52
008220,011,25.0,1080,Lễ tân,60,2.4
008221,011,25.0,1080,Lễ tân,60,2.4
008222,011,25.0,1080,Lễ tân,56,2.24
013723,018,25.0,1080,Lễ tân,61,2.44
013724,018,25.0,1080,Lễ tân,58,2.32
013725,018,25.0,1080,Lễ tân,60,2.4
014544,019,25.0,1080,Lễ tân,61,2.44
014545,019,25.0,1080,Lễ tân,65,2.6
016381,021,25.0,1080,Lễ tân,67,2.68
016382,021,25.0,1080,Lễ tân,70,2.8
017255,022,25.0,1080,Lễ tân,68,2.72
017256,022,25.0,1080,Lễ tân,72,2.88
018987,024,25.0,1080,Lễ tân,73,2.92
018988,024,25.0,1080,Lễ tân,62,2.48
020056,026,25.0,1080,Lễ tân,72,2.88
020057,026,25.0,1080,Lễ tân,66,2.64
020058,026,25.0,1080,Lễ tân,60,2.4
020059,026,25.0,1080,Lễ tân,58,2.32
020895,024,25.0,1080,Lễ tân,75,3.0
020995,024,25.0,1080,Lễ tân,58,2.32
021779,025,25.0,1080,Lễ tân,71,2.84
021879,025,25.0,1080,Lễ tân,68,2.72
022713,026,25.0,1080,Lễ tân,72,2.88
023547,027,25.0,1080,Lễ tân,70,2.8
023647,027,25.0,1080,Lễ tân,60,2.4
000373,001,25.0,1080,Đầu bếp,61,2.44
000374,001,25.0,1080,Đầu bếp,55,2.2
001228,002,25.0,1080,Đầu bếp,61,2.44
001229,002,25.0,1080,Đầu bếp,58,2.32
002084,003,25.0,1080,Đầu bếp,64,2.56
002085,003,25.0,1080,Đầu bếp,66,2.64
003776,006,25.0,1080,Đầu bếp,65,2.6
003777,006,25.0,1080,Đầu bếp,73,2.92
004620,007,25.0,1080,Đầu bếp,63,2.52
004621,007,25.0,1080,Đầu bếp,57,2.28
006400,009,25.0,1080,Đầu bếp,83,3.32
006401,009,25.0,1080,Đầu bếp,80,3.2
009119,012,25.0,1080,Đầu bếp,65,2.6
009120,012,25.0,1080,Đầu bếp,69,2.76
010834,014,25.0,1080,Đầu bếp,71,2.84
010835,014,25.0,1080,Đầu bếp,65,2.6
011914,015,25.0,1080,Đầu bếp,79,3.16
011915,015,25.0,1080,Đầu bếp,73,2.92
013726,018,25.0,1080,Đầu bếp,65,2.6
013727,018,25.0,1080,Đầu bếp,60,2.4
014546,019,25.0,1080,Đầu bếp,68,2.72
014547,019,25.0,1080,Đầu bếp,65,2.6
015431,020,25.0,1080,Đầu bếp,65,2.6
015432,020,25.0,1080,Đầu bếp,70,2.8
016383,021,25.0,1080,Đầu bếp,65,2.6
016384,021,25.0,1080,Đầu bếp,66,2.64
017257,022,25.0,1080,Đầu bếp,65,2.6
017258,022,25.0,1080,Đầu bếp,75,3.0
018126,023,25.0,1080,Đầu bếp,79,3.16
018127,023,25.0,1080,Đầu bếp,74,2.96
018128,023,25.0,1080,Đầu bếp,74,2.96
018989,024,25.0,1080,Đầu bếp,56,2.24
018990,024,25.0,1080,Đầu bếp,53,2.12
020060,026,25.0,1080,Đầu bếp,71,2.84
020061,026,25.0,1080,Đầu bếp,67,2.68
020896,024,25.0,1080,Đầu bếp,83,3.32
020996,024,25.0,1080,Đầu bếp,64,2.56
021780,025,25.0,1080,Đầu bếp,73,2.92
021880,025,25.0,1080,Đầu bếp,69,2.76
022714,026,25.0,1080,Đầu bếp,73,2.92
000375,001,25.0,1080,Ca sĩ,58,2.32
000376,001,25.0,1080,Ca sĩ,59,2.36
001230,002,25.0,1080,Ca sĩ,60,2.4
001231,002,25.0,1080,Ca sĩ,57,2.28
002937,004,25.0,1080,Ca sĩ,55,2.2
002938,004,25.0,1080,Ca sĩ,57,2.28
003778,006,25.0,1080,Ca sĩ,69,2.76
003779,006,25.0,1080,Ca sĩ,65,2.6
004622,007,25.0,1080,Ca sĩ,68,2.72
004623,007,25.0,1080,Ca sĩ,60,2.4
006402,009,25.0,1080,Ca sĩ,85,3.4
006403,009,25.0,1080,Ca sĩ,83,3.32
007295,010,25.0,1080,Ca sĩ,63,2.52
007296,010,25.0,1080,Ca sĩ,59,2.36
007297,010,25.0,1080,Ca sĩ,64,2.56
007298,010,25.0,1080,Ca sĩ,60,2.4
009121,012,25.0,1080,Ca sĩ,60,2.4
009122,012,25.0,1080,Ca sĩ,59,2.36
010836,014,25.0,1080,Ca sĩ,61,2.44
010837,014,25.0,1080,Ca sĩ,67,2.68
010838,014,25.0,1080,Ca sĩ,50,2.0
010839,014,25.0,1080,Ca sĩ,50,2.0
011916,015,25.0,1080,Ca sĩ,69,2.76
011917,015,25.0,1080,Ca sĩ,64,2.56
011918,015,25.0,1080,Ca sĩ,59,2.36
011919,015,25.0,1080,Ca sĩ,50,2.0
012895,016,25.0,1080,Ca sĩ,62,2.48
012896,016,25.0,1080,Ca sĩ,61,2.44
013728,018,25.0,1080,Ca sĩ,58,2.32
013729,018,25.0,1080,Ca sĩ,47,1.88
015433,020,25.0,1080,Ca sĩ,68,2.72
015434,020,25.0,1080,Ca sĩ,59,2.36
015435,020,25.0,1080,Ca sĩ,56,2.24
015436,020,25.0,1080,Ca sĩ,55,2.2
016385,021,25.0,1080,Ca sĩ,68,2.72
016386,021,25.0,1080,Ca sĩ,65,2.6
017259,022,25.0,1080,Ca sĩ,58,2.32
017260,022,25.0,1080,Ca sĩ,65,2.6
018991,024,25.0,1080,Ca sĩ,61,2.44
018992,024,25.0,1080,Ca sĩ,51,2.04
020062,026,25.0,1080,Ca sĩ,72,2.88
020063,026,25.0,1080,Ca sĩ,73,2.92
020064,026,25.0,1080,Ca sĩ,50,2.0
020065,026,25.0,1080,Ca sĩ,51,2.04
020897,024,25.0,1080,Ca sĩ,75,3.0
020997,024,25.0,1080,Ca sĩ,60,2.4
022715,026,25.0,1080,Ca sĩ,67,2.68
024349,028,25.0,1080,Ca sĩ,65,2.6
000377,001,25.0,1080,Học sinh,61,2.44
000378,001,25.0,1080,Học sinh,65,2.6
001232,002,25.0,1080,Học sinh,65,2.6
001233,002,25.0,1080,Học sinh,66,2.64
002088,003,25.0,1080,Học sinh,57,2.28
002089,003,25.0,1080,Học sinh,58,2.32
002939,004,25.0,1080,Học sinh,67,2.68
002940,004,25.0,1080,Học sinh,63,2.52
004624,007,25.0,1080,Học sinh,61,2.44
004625,007,25.0,1080,Học sinh,58,2.32
005432,008,25.0,1080,Học sinh,69,2.76
005433,008,25.0,1080,Học sinh,75,3.0
006404,009,25.0,1080,Học sinh,97,3.88
006405,009,25.0,1080,Học sinh,83,3.32
007299,010,25.0,1080,Học sinh,72,2.88
007300,010,25.0,1080,Học sinh,65,2.6
009123,012,25.0,1080,Học sinh,67,2.68
009124,012,25.0,1080,Học sinh,55,2.2
009961,013,25.0,1080,Học sinh,64,2.56
009962,013,25.0,1080,Học sinh,70,2.8
011920,015,25.0,1080,Học sinh,53,2.12
011921,015,25.0,1080,Học sinh,51,2.04
013730,018,25.0,1080,Học sinh,49,1.96
013731,018,25.0,1080,Học sinh,57,2.28
014550,019,25.0,1080,Học sinh,63,2.52
014551,019,25.0,1080,Học sinh,60,2.4
017261,022,25.0,1080,Học sinh,58,2.32
017262,022,25.0,1080,Học sinh,62,2.48
018131,023,25.0,1080,Học sinh,74,2.96
018132,023,25.0,1080,Học sinh,75,3.0
020066,026,25.0,1080,Học sinh,74,2.96
020067,026,25.0,1080,Học sinh,67,2.68
021782,025,25.0,1080,Học sinh,65,2.6
021882,025,25.0,1080,Học sinh,65,2.6
022716,026,25.0,1080,Học sinh,72,2.88
023550,027,25.0,1080,Học sinh,73,2.92
023650,027,25.0,1080,Học sinh,70,2.8
000379,001,25.0,1080,Sinh viên,57,2.28
000380,001,25.0,1080,Sinh viên,60,2.4
001234,002,25.0,1080,Sinh viên,61,2.44
001235,002,25.0,1080,Sinh viên,56,2.24
002090,003,25.0,1080,Sinh viên,51,2.04
002091,003,25.0,1080,Sinh viên,59,2.36
002941,004,25.0,1080,Sinh viên,63,2.52
002942,004,25.0,1080,Sinh viên,67,2.68
004626,007,25.0,1080,Sinh viên,60,2.4
004627,007,25.0,1080,Sinh viên,53,2.12
005434,008,25.0,1080,Sinh viên,68,2.72
005435,008,25.0,1080,Sinh viên,69,2.76
007301,010,25.0,1080,Sinh viên,62,2.48
007302,010,25.0,1080,Sinh viên,60,2.4
008230,011,25.0,1080,Sinh viên,60,2.4
008231,011,25.0,1080,Sinh viên,56,2.24
009125,012,25.0,1080,Sinh viên,62,2.48
009126,012,25.0,1080,Sinh viên,60,2.4
009963,013,25.0,1080,Sinh viên,54,2.16
009964,013,25.0,1080,Sinh viên,62,2.48
011922,015,25.0,1080,Sinh viên,61,2.44
011923,015,25.0,1080,Sinh viên,66,2.64
013732,018,25.0,1080,Sinh viên,52,2.08
013733,018,25.0,1080,Sinh viên,52,2.08
014552,019,25.0,1080,Sinh viên,62,2.48
014553,019,25.0,1080,Sinh viên,56,2.24
015439,020,25.0,1080,Sinh viên,59,2.36
015440,020,25.0,1080,Sinh viên,57,2.28
016389,021,25.0,1080,Sinh viên,64,2.56
016390,021,25.0,1080,Sinh viên,59,2.36
017263,022,25.0,1080,Sinh viên,62,2.48
017264,022,25.0,1080,Sinh viên,67,2.68
023551,027,25.0,1080,Sinh viên,63,2.52
023651,027,25.0,1080,Sinh viên,64,2.56
024351,028,25.0,1080,Sinh viên,64,2.56
000381,001,25.0,1080,Giám đốc,55,2.2
000382,001,25.0,1080,Giám đốc,56,2.24
001236,002,25.0,1080,Giám đốc,57,2.28
001237,002,25.0,1080,Giám đốc,53,2.12
002092,003,25.0,1080,Giám đốc,51,2.04
002093,003,25.0,1080,Giám đốc,55,2.2
005436,008,25.0,1080,Giám đốc,64,2.56
005437,008,25.0,1080,Giám đốc,60,2.4
006408,009,25.0,1080,Giám đốc,70,2.8
006409,009,25.0,1080,Giám đốc,70,2.8
007303,010,25.0,1080,Giám đốc,54,2.16
007304,010,25.0,1080,Giám đốc,54,2.16
008232,011,25.0,1080,Giám đốc,55,2.2
008233,011,25.0,1080,Giám đốc,55,2.2
009127,012,25.0,1080,Giám đốc,60,2.4
009128,012,25.0,1080,Giám đốc,57,2.28
010844,014,25.0,1080,Giám đốc,55,2.2
010845,014,25.0,1080,Giám đốc,59,2.36
010846,014,25.0,1080,Giám đốc,60,2.4
011924,015,25.0,1080,Giám đốc,66,2.64
011925,015,25.0,1080,Giám đốc,64,2.56
012901,016,25.0,1080,Giám đốc,60,2.4
012902,016,25.0,1080,Giám đốc,55,2.2
013734,018,25.0,1080,Giám đốc,49,1.96
013735,018,25.0,1080,Giám đốc,47,1.88
014554,019,25.0,1080,Giám đốc,57,2.28
014555,019,25.0,1080,Giám đốc,53,2.12
015441,020,25.0,1080,Giám đốc,58,2.32
015442,020,25.0,1080,Giám đốc,49,1.96
016391,021,25.0,1080,Giám đốc,71,2.84
016392,021,25.0,1080,Giám đốc,54,2.16
